,neg,neu,pos,compound,word_count
639,0.191,0.809,0.0,-0.5106,16
640,0.0,0.615,0.385,0.3612,5
641,0.299,0.512,0.189,-0.5859,17
642,0.0,0.769,0.231,0.2732,9
643,0.0,1.0,0.0,0.0,6
644,0.0,0.323,0.677,0.8126,7
645,0.0,1.0,0.0,0.0,5
646,0.0,1.0,0.0,0.0,3
647,0.197,0.803,0.0,-0.4019,14
648,0.0,1.0,0.0,0.0,7
649,0.0,0.58,0.42,0.4404,5
650,0.0,1.0,0.0,0.0,4
651,0.0,1.0,0.0,0.0,28
652,0.0,1.0,0.0,0.0,15
653,0.0,1.0,0.0,0.0,11
654,0.0,1.0,0.0,0.0,19
655,0.0,1.0,0.0,0.0,20
656,0.0,1.0,0.0,0.0,39
657,0.0,1.0,0.0,0.0,26
658,0.0,1.0,0.0,0.0,20
659,0.0,1.0,0.0,0.0,24
660,0.569,0.431,0.0,-0.765,8
661,0.31,0.69,0.0,-0.4019,8
662,0.0,1.0,0.0,0.0,5
663,0.0,1.0,0.0,0.0,33
664,0.0,1.0,0.0,0.0,26
665,0.271,0.602,0.127,-0.5267,14
666,0.0,1.0,0.0,0.0,33
667,0.0,1.0,0.0,0.0,15
668,0.0,0.947,0.053,0.1027,28
669,0.0,1.0,0.0,0.0,18
670,0.0,1.0,0.0,0.0,8
671,0.0,1.0,0.0,0.0,14
672,0.0,0.645,0.355,0.0258,4
